"blog_id","blog_name","blog_description","blog_url","blog_author","blog_author_twitter_username","blog_rss_feed","blog_tags",id,blog_RSSCrawl_active,blog_last_post_timestamp,"blog_crawlingType","created_at","updated_at",hours_bw_posts_median,hours_bw_posts_average,"reason_for_deactivation","blog_thumb"
"menaribo","Men Aribo - من أريبو"," من أريبو","http://menaribo.com/","Ralph","aamchit","http://menaribo.com/feed/","politics",88,1,1506368580,"","0000-00-00 00:00:00","2017-09-25 19:50:52",NULL,NULL,NULL,"menaribo"
"mexicaninbeirut","From Mexico to Beirut","A Mexican living in Lebanon and writing about her observations","http://mexicaninbeirut.blogspot.com/","Maria Ortiz Perez","mariasusername","http://mexicaninbeirut.blogspot.com/feeds/posts/default","society",89,0,1404021900,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","mexicaninbeirut"
"michcafe","Mich Café","Good Morning, Sabaho, Bonjour","http://michcafe.blogspot.com","Micheline Hazou","mich1mich","http://michcafe.blogspot.com/feeds/posts/default","society",90,0,1443683100,"","0000-00-00 00:00:00","2017-01-03 05:36:13",NULL,NULL,"More than 1 year since last post","michcafe"
"mideastwire","The Mideastwire Blog","Excerpts from the Arab and Iranian Media & Analysis of US Policy in the Region","http://mideastwire.wordpress.com/","Nicholas Noe","","http://mideastwire.wordpress.com/feed/","politics",91,0,1469732340,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"No Longer Lebanon Centric","mideastwire"
"mindsoupblog","Mind Soup","Blowing your mind away","http://www.mindsoupblog.com/","Mohamed Hijazi","mhijazi","http://www.mindsoupblog.com/feeds/posts/default","tech",92,1,1503044340,"","0000-00-00 00:00:00","2017-08-18 08:50:55",NULL,NULL,NULL,"mindsoupblog"
"missfarah","Miss Farah","Teacher by day, blogger by night","http://www.missfarah.com/","Farah Ghazale","missfarah_lb","http://www.missfarah.com/index.php/feed/","education, society",93,0,1436623920,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","missfarah"
"moulahazat","Moulahazat","Notes And Reviews On Lebanese Politics","http://moulahazat.com/","Ramez Dagher","moulahazat","http://moulahazat.com/feed/","politics",94,1,1504012500,"","0000-00-00 00:00:00","2017-08-29 13:20:53",NULL,NULL,NULL,"moulahazat"
"musiqati","Musiqati","The combination of vocal and/or instrumental sounds producing a beauty of form, harmony and emotional expression (by Amira)","http://musiqati.wordpress.com","Amira A","musiqati","http://musiqati.wordpress.com/feed/","music, society, media",95,1,1492460340,"","0000-00-00 00:00:00","2017-04-17 20:21:12",NULL,NULL,NULL,"musiqati"
"nadinemoawad","What if I Get Free?","Feminist Attempts","http://nadinemoawad.com","Nadine Moawad","nmoawad","http://www.nadinemoawad.com/feed/","activism, politics",96,0,1362666480,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","nadinemoawad"
"najissa","خرّوب و زنزلخت","ما هبّ و دبّ","http://najissa.wordpress.com/","Naji Issa","","http://najissa.wordpress.com/feed/","politics, society",97,0,1401178200,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","najissa"
"nakedbana2","نقد بنّاء","لأن النقد أب الثورة وجَدّ الحقيقة الآخرى","http://nakedbana2.wordpress.com/","Joe Hammoura","joehammoura","http://nakedbana2.wordpress.com/feed/","politics",98,1,1499610780,"","0000-00-00 00:00:00","2017-07-09 14:40:50",NULL,NULL,NULL,"nakedbana2"
"nasriatallah","Nasri Atallah","TALL AND HAIRY. ESTABLISHED 1982.","http://nasriatallah.com/","Nasri Atallah","nasriatallah","http://www.nasriatallah.com/blog?format=RSS","society",99,1,1507126260,"","0000-00-00 00:00:00","2017-10-04 14:21:01",NULL,NULL,NULL,"nasriatallah"
"nogarlicnoonions","No Garlic No Onions","Restaurants, Hotels and Food reviews from the four corners of the globe","http://nogarlicnoonions.com","Anthony Rahayel","nogarlicnoonion","http://www.nogarlicnoonions.com/feed/rss","food",100,1,1507465800,"","0000-00-00 00:00:00","2017-10-08 13:01:01",NULL,NULL,NULL,"nogarlicnoonions"
"nourspot","NourSpot","\"I believe that this is heaven to no one else but me\"","http://nourspot.blogspot.com/","Nour Kabbara","nourspot","http://nourspot.blogspot.com/feeds/posts/default","society",101,1,1459144800,"","0000-00-00 00:00:00","2016-10-05 19:51:24",NULL,NULL,NULL,"nourspot"
"nourzahi","نور زاهي","في زمن الرصاص والقذائف والمدافع، القلم مدفعي والكلمات ذخيرتي والورقة ساحة معركتي","http://nourzahi.wordpress.com/","Nour Al-Hassanieh","nourzahi","http://nourzahi.wordpress.com/feed/","society",102,1,1483460160,"","0000-00-00 00:00:00","2017-01-03 16:20:59",NULL,NULL,NULL,"nourzahi"
"octavianasr","Octavia Nasr's Blog","In my pockets.. Memories and momentum.. Of life lived and moments cherished.. Like a child.. I'm always ready for a surprise!","http://blog.octavianasr.com","Octavia Nasr","octavianasr","http://blog.octavianasr.com/feeds/posts/default","politics, columnists",103,0,1430766840,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","octavianasr"
"ohmyhappiness","Ohmyhappiness","Gay, atheist, activist, pacifist, Arab. Among other horrible things","http://ohmyhappiness.com/","Raja Farah","ohmyhappiness","http://ohmyhappiness.com/feed/","society",104,0,1435047120,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","ohmyhappiness"
"phatimasbox","Phatima's Box","As simple as it gets...","http://phatimasbox.wordpress.com/","Phatima P. Hakimi","phatimasbox","http://phatimasbox.wordpress.com/feed/","food",105,1,1468868520,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"phatimasbox"
"photosoftheweek","POW | Photos Of the Week","Expect each week a post with the best photos from Lebanon and around the world","http://photosoftheweek.wordpress.com","Mahmoud Ghazayel","ghazayel","http://pow.photos/feed/","photography, society",106,1,1507141140,"","0000-00-00 00:00:00","2017-10-04 18:21:02",NULL,NULL,NULL,"photosoftheweek"
"piratebeirut","Pirate Beirut","Lebanese Music Downloads","http://piratebeirut.com","Pirate","piratebeirut","http://piratebeirut.com/feed","music",107,0,0,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"piratebeirut"
"plus961","+961 Blog","A Lebanese blog with refreshing updates, information and reviews from around Lebanon.","http://plus961.com","Rami Fayoumi","plus961","http://plus961.com/feed/","society",108,1,1507266900,"","0000-00-00 00:00:00","2017-10-06 05:21:10",NULL,NULL,NULL,"plus961"
"plush-beirut","Plush Beirut","Fashion In Beirut,Beirut Street Style, Middle East fashion, Parties, Arts, Runway, Personal Style,","http://plush-beirut.net","Deema J. Saidi","plushbeirut","http://www.plush-beirut.net/feeds/posts/default","fashion",109,0,1427876160,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","plush-beirut"
"poshlemon","Posh Lemon's Blog","Ex-smoker, ex-coffee lover, and soon to be ex-Londoner. And sometimes I sound like a broken record.","http://poshlemon.blogspot.com","Posh Lemon","poshlemon","http://poshlemon.blogspot.com/feeds/posts/default","society, politics",110,0,1421171160,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","poshlemon"
"qaph","Qaph","A Lebanese blog reading politics, books and civil society events","http://qaph.wordpress.com/","Hicham N","qaphblog","http://qaph.wordpress.com/feed/","politics",111,0,1450598640,"","0000-00-00 00:00:00","2017-01-03 05:36:13",NULL,NULL,"More than 1 year since last post","qaph"
"qifanabki","Qifa Nabki","News and commentary from the Levant","http://qifanabki.com","Elias Muhanna","qifanabki","http://qifanabki.com/feed/","politics",112,1,1497456660,"","0000-00-00 00:00:00","2017-06-14 16:21:17",NULL,NULL,NULL,"qifanabki"
"rachaelhalabi","Racha El Halabi","You May Say I'm A Dreamer, But I'm Not The Only One","http://rachaelhalabi.wordpress.com/","Racha El Halabi","racha93halabi","http://rachaelhalabi.wordpress.com/feed/","society, politics",113,0,1450733760,"","0000-00-00 00:00:00","2017-01-03 05:36:13",NULL,NULL,"More than 1 year since last post","rachaelhalabi"
"racing-thoughts","Racing Thoughts","Musings on life and stuff","http://racing-thoughts.com/","Joelle Hatem","joellehatem","http://racing-thoughts.com/feed/","society, activism, politics",114,1,1472143920,"","0000-00-00 00:00:00","2016-10-05 19:51:48",NULL,NULL,NULL,"racing-thoughts"
"ranasalam","Rana Salam Design Blog","Rana Salam is celebrated for a vision which contemporises the Middle East through the power of design.","http://ranasalam.blogspot.com/feeds/posts/default","Rana Salam","ranasalam","http://ranasalam.blogspot.com/feeds/posts/default","design, art",115,0,1431659760,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"ranasalam"
"rationalrepublic","Rational Republic","This space was created in an effort to encourage constructive dialogue of social, economic, political and environmental issues. There will be a strong focus on developments in Lebanon.","http://rationalrepublic.blogspot.com/","Ghassan Karam","","http://rationalrepublic.blogspot.com/feeds/posts/default","economics, business, politics",116,0,1381059840,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","rationalrepublic"
"redlipshighheels","Red Lips High Heels","Middle Eastern Women&#039;s Rights Knowledge Base","http://www.redlipshighheels.com/","Dr. Pamela Chrabieh","redlipshh","http://www.redlipshighheels.com/feed/","society, activism",117,0,1493199120,"","0000-00-00 00:00:00","2017-04-26 11:25:15",NULL,NULL,"no reason given","redlipshighheels"
"rel4tivity","Rel4tivity","I am a Business Solutions Consulant and i blog whenever i have something to say","http://rel4tivity.wordpress.com/","Bilal Delly","bilaldelly","http://rel4tivity.wordpress.com/feed/","society",118,0,1366615800,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","rel4tivity"
"remarkz","Remarkz","Footnotes on what came to be called the Middle East and beyond","http://remarkz.wordpress.com","Remarkz","","http://remarkz.wordpress.com/feed/","politics",119,1,1477072800,"","0000-00-00 00:00:00","2016-10-21 18:01:35",NULL,NULL,NULL,"remarkz"
"ritachemaly","Rita Chemaly's Blog","Political and Social activism in Lebanon and Abroad","http://ritachemaly.wordpress.com","Rita Chemaly","ritachemaly","http://ritachemaly.wordpress.com/feed/","activism , politics",120,1,1506099600,"","0000-00-00 00:00:00","2017-09-22 17:01:06",NULL,NULL,NULL,"ritachemaly"
"ritakml","Rita Kamel's Blog","When the light bulb lights up! – ritakml's blog","http://ritakml.info/","Rita Kamel","ritakml","http://feeds.feedburner.com/ritakml","society",121,1,1490447640,"","0000-00-00 00:00:00","2017-03-25 13:21:20",NULL,NULL,NULL,"ritakml"
"saghbini","مدوّنة نينار","المدوّنة: مجرد نافذة للتنفّس، لانعاش الرئة بأفكار تتحرك ذهاباً وإياباً بيني وبين العابرين من هنا","http://saghbini.wordpress.com/","Tony Saghbiny","saghbiny","http://saghbini.wordpress.com/feed/","activism, politics",122,1,1505969820,"","0000-00-00 00:00:00","2017-09-21 05:01:05",NULL,NULL,NULL,"saghbini"
"saharghazale","Un Peu de Kil Shi","A blog on design and life delicacies...","http://saharghazale.com","Sahar Ghazale","saharghazale","http://saharghazale.com/feed/","design, interior",123,1,1504762200,"","0000-00-00 00:00:00","2017-09-07 05:31:07",NULL,NULL,NULL,"saharghazale"
"sansglutenabeyrouth","Sans Gluten A Beyrouth","Vivre :) sans gluten, c'est possible, même à Beyrouth!","http://sansglutenabeyrouth.blogspot.com/","Sans Gluten","sansglutenabey","http://sansglutenabeyrouth.blogspot.com/feeds/posts/default","food, health",124,1,1463768760,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"sansglutenabeyrouth"
"seenbymaya","Seen by Maya","random musings, inspirations & works...","http://seenbymaya.blogspot.com","Maya Metni","mayametni","http://seenbymaya.blogspot.com/feeds/posts/default","design, fashion, food",125,1,1499324460,"","0000-00-00 00:00:00","2017-07-06 07:01:23",NULL,NULL,NULL,"seenbymaya"
"seeqnce","seeqnce | blog","Highly Acclaimed Web & Mobile Startup Accelerator","http://blog.seeqnce.com/","Samer Karam","seeqnce","http://blog.seeqnce.com/?feed=rss2","tech, business",126,0,1361520600,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","seeqnce"
"sietske-in-beiroet","Sietske In Beiroet","musings of a Dutch lady who came to Beirut as a journalist. The plan was to stay for 3 months; some 20 years later she is still here.","http://sietske-in-beiroet.blogspot.com/","Sietske Galama","galama","http://sietske-in-beiroet.blogspot.com/feeds/posts/default","society",127,1,1507487580,"","0000-00-00 00:00:00","2017-10-08 18:41:06",NULL,NULL,NULL,"sietske-in-beiroet"
"sleeplessbeirut","Sleepless in Beirut","Love and Chaos in between the streets","http://sleeplessbeirut.blogspot.com/","Sleepless","sleeplessbeirut","http://sleeplessbeirut.blogspot.com/feeds/posts/default","society",128,0,1390388160,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","sleeplessbeirut"
"smex","SMEX","Channeling Advocacy","http://smex.org","Various","smex","http://www.smex.org/feed/","activisim, tech",129,1,1507215960,"","0000-00-00 00:00:00","2017-10-05 18:51:21",NULL,NULL,NULL,"smex"
"smileyface80","مدونة بيسان","أؤمن ان خلف كل خيبة امل جديد، وان بعد كل هزيمة، لا بد من نصر قادم","http://smileyface80.wordpress.com/","بيسان","","http://smileyface80.wordpress.com/feed/","society",130,1,1498393680,"","0000-00-00 00:00:00","2017-06-25 17:51:09",NULL,NULL,NULL,"smileyface80"
"snapshotscenes","Snapshot Scenes","Thoughts and photos from Beirut and Lebanon","http://snapshotscenes.blogspot.com/","Celine Khairallah","scenebeirut","http://snapshotscenes.blogspot.com/feeds/posts/default","society, photography",131,1,1493661480,"","0000-00-00 00:00:00","2017-05-01 18:21:33",NULL,NULL,NULL,"snapshotscenes"
"southoak","سنديانة الجنوب","حيث يجتمع العلم و الثقافة","http://southoak.blogspot.com/","Adel Noureddine","southoak","http://southoak.blogspot.com/feeds/posts/default","politics",132,0,1402776420,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"southoak"
"speaktheblues","Speakin' the Blues","All Blues... All day, all night","http://speaktheblues.blogspot.com/","Ali Sleeq","alisleeq","http://speaktheblues.blogspot.com/feeds/posts/default","music, media",133,1,1506589860,"","0000-00-00 00:00:00","2017-09-28 09:41:10",NULL,NULL,NULL,"speaktheblues"
"stateofmind13","A Separate State of Mind",NULL,"http://stateofmind13.com","Elie Fares","eliefares","https://stateofmind13.com/feed/","politics, society",134,1,1505073960,"","0000-00-00 00:00:00","2017-09-10 20:11:09",NULL,NULL,NULL,"stateofmind13"
"strawberryblu","Strawberry Blu","ASK anything about FOOD: Dieting, Nutrition, Health & Cooking","http://strawberryblu.com/","Cynthia Bu Jawdeh","strawberryblu","http://strawberryblu.com/feed/","food, health",135,1,1494594240,"","0000-00-00 00:00:00","2017-05-12 13:11:23",NULL,NULL,NULL,"strawberryblu"
"survivalfirst","The On-The-Go Blog","A Lebanese living in Stockholm, slowly discovering the joys of Scandinavian life with a Lebanese perspective, and occasionally bringing a Swedish perspective back to Beirut.","http://survivalfirst.tumblr.com/","Fadi Bitar","survivalfirst","http://feeds.feedburner.com/OnTheGoBlog","society",136,0,1386582180,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","survivalfirst"
"tajaddod-youth","Tajaddod Youth","Tajaddod Youth is the youth branch of the Democratic Renewal Movement ","http://tajaddod-youth.com/","Tajaddod Youth","tajaddodyouth","http://tajaddod-youth.com/feed/atom","politics",137,0,1367168460,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"tajaddod-youth"
"tasteofbeirut","Taste Of Beirut","Lebanese Food Recipes for Home cooking","http://tasteofbeirut.com","Joumana Accad","tasteofbeirut","http://www.tasteofbeirut.com/feed/","food",138,1,1506004080,"","0000-00-00 00:00:00","2017-09-21 14:31:15",NULL,NULL,NULL,"tasteofbeirut"
"tech-ticker","Tech Ticker","A Technology and gadget online magazine, stuffed with news and reviews of the latest devices and gadgets. Tech-Ticker is headquartered in Beirut, Lebanon.","http://tech-ticker.com/","Tech-Ticker","techtickertweet","http://feeds.feedblitz.com/tech-ticker","tech",139,0,1470747960,"","0000-00-00 00:00:00","2016-08-09 20:44:16",NULL,NULL,"blog no longer active","tech-ticker"
"TerroristDonkey","Thuraya & The Terrorist Donkey ","I'm not just a donkey - I'm a terrorist one","http://theterroristdonkey.blogspot.com/","Terrorist Donkey","terroristdonkey","http://theterroristdonkey.blogspot.com/feeds/posts/default","politics",140,0,1369175700,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","TerroristDonkey"
"the-opinion","The Opinion","Jessica O.pinion on Pretty Much Everything","http://the-opinion.net/","Jessica O.","jessica_obeid","http://the-opinion.net/feed/","politics",141,0,1423604940,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","the-opinion"
"theadsgarage","The Ads Garage","A petrolhead sharing his passion","http://theadsgarage.com","JP Zakher","jpzakher","http://theadsgarage.com/feed/","cars",142,0,1422364980,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","theadsgarage"
"theclosetclause","The Closet Clause","Fashion Blog, Fashion News Daily","http://www.theclosetclause.com/","The Closet Clause","theclosetclause","http://www.theclosetclause.com/feeds/posts/default?alt=rss","fashion",143,1,1471837020,"","0000-00-00 00:00:00","2016-08-23 04:31:46",NULL,NULL,NULL,"theclosetclause"
"thecodeship","The Code Ship","Sailing through a sea of code","http://www.thecodeship.com/","Ayman Farhat","aymanfarhat","http://www.thecodeship.com/feed/latest/","tech",144,1,1471187340,"","0000-00-00 00:00:00","2016-08-14 07:11:41",NULL,NULL,NULL,"thecodeship"
"thecubelb","The Cube","A place where Lebanese book lovers talk about reading and books","http://thecubelb.wordpress.com","Various","thecubelb","http://thecubelb.wordpress.com/feed/","books, society",145,0,1430295480,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","thecubelb"
"thedscoop","The D. Scoop","Lebanese fashion addict who?s been constantly following up and looking for answers","http://thedscoop.com","Dalia Saad","daliasaad89","http://www.thedscoop.com/rss","fashion",146,0,1463521560,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"thedscoop"
"thejrexpress","The JR Express","Marketing, Creativity, Technology and More ...","http://thejrexpress.com/","Jad Rahme","jadrahme","http://thejrexpress.com/feed/","design, tech, marketing",147,1,1457625180,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"thejrexpress"
"thepresentperfect","The Present Perfect","Living for the present. My life in Beirut","http://thepresentperfect.wordpress.com/","Lyndsay","lindsay_nyc","http://thepresentperfect.wordpress.com/feed/","society",148,1,1456063500,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"thepresentperfect"
"tomybeirut","To my Beirut","Á mon Beyrouth…","http://tomybeirut.com","Natasha Choufani","natashachoufani","http://tomybeirut.com/feed/","society",149,0,1363776900,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","tomybeirut"
"toomextra","Toom Extra","\"Toom Extra\" is a social blog that criticizes or encourages Lebanese activities, news, actions and traditions in a style filled with humor and sarcasm.","http://toomextra.com/","Various","toomextra","http://www.toomextra.com/feeds/posts/default","society",150,0,1388493300,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","toomextra"
"trella","مدونة تريلا","خبريات لبنانية متصالحة مع ماضيها  ","http://trella.org","Imad Bazzi","trellalb","http://trella.org/feed","politics",151,0,1450649640,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"trella"
"viewoverbeirut","View Over Beirut","Beyond the news","http://viewoverbeirut.wordpress.com/","Ana Maria Luca","aml1609","http://viewoverbeirut.wordpress.com/feed/","politics",152,1,1453797000,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"viewoverbeirut"
"wanderingviola","The Journeys of Wandering Viola","Viola is a girl exploring the Universe one planet at a time. With the help of her magic umbrella, she travels from world
to world meeting the strange, funny or inspiring people who live there.","http://wanderingviola.com/category/blog/","Nadine Feghaly","nadinefeghaly","http://wanderingviola.com/category/blog/feed/","comics, society",153,0,1370084700,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","wanderingviola"
"whenhopespeaks","When Hope Speaks . أمل إن حكت","A Hopeful Lebanese… yes some of those still exist","http://whenhopespeaks.wordpress.com","Amal Al Dahouk","wh0pe","http://whenhopespeaks.wordpress.com/feed/","society, business",154,1,1455367680,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"whenhopespeaks"
"witchylisa","Witchy Lisa","Abandon all decency all ye who surf here","http://witchylisa.wordpress.com/","Witchy Lisa","","http://witchylisa.wordpress.com/feed/","society",155,0,1428451260,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","witchylisa"
"womanunveiled","إِمْرَأَةْ تَنْكَشِفْ","Seeing the World with Unveiled Eyes","http://womanunveiled.com/","Woman Unveiled","womanunveiled","http://womanunveiled.com/feed/","activism, politics",156,0,1444239480,"","0000-00-00 00:00:00","2017-01-03 05:36:13",NULL,NULL,"More than 1 year since last post","womanunveiled"
"woodenbeirut","Josh Wood","A journalist's observations on Lebanon and elsewhere","http://woodenbeirut.wordpress.com/","Josh Wood","woodenbeirut","http://woodenbeirut.wordpress.com/feed/","politics",157,0,1355760480,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","woodenbeirut"
"younglevant","The Young Levant","Lebanese Youth Blog","http://younglevant.wordpress.com/","YL","","http://younglevant.wordpress.com/feed/","politics",158,0,1393838520,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"younglevant"
"ziadmajed","Ziad Majed","Pessimism of the intellect, Optimism of the will...","http://ziadmajed.blogspot.com/","Ziad Majed","ziadmajed","http://ziadmajed.blogspot.com/feeds/posts/default","politics",159,0,1388701680,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"ziadmajed"
"shezshe","ShezShe","In Beirut and Everywhere","http://shezshe.net/","SheShe","shezshe","http://shezshe.net/rss","fashion, photography",160,1,1506268440,"","0000-00-00 00:00:00","2017-09-24 16:01:31",NULL,NULL,NULL,"shezshe"
"fromagesandfridays","Fromages & Fridays","A blog about my sometimes awful, oftentimes wonderful, always enjoyable experiences with food","http://fromagesandfridays.com","Maia Bulbul","maiabulbul","http://fromagesandfridays.com/feed/","food",161,0,1433235120,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","fromagesandfridays"
"nadsreviews","Nad's Reviews","Nad's Reviews specializes in TV reviews as well as films and restaurants","http://www.nadsreviews.com/","Nad","nadsreviews","http://www.nadsreviews.com/feed","media",162,1,1507456140,"","0000-00-00 00:00:00","2017-10-08 09:51:14",NULL,NULL,NULL,"1470307447-nadsreviews"
"carmelandvanilla","Carmel + Vanilla","The Fashion Blog","http://carmelandvanilla.com/","Lara Bechalany","larabechalany","http://carmelandvanilla.com/feed/","fashion",163,1,1483956840,"","0000-00-00 00:00:00","2017-01-09 10:21:36",NULL,NULL,NULL,"carmelandvanilla"
"patymsnutritionworld","Paty M's Nutrition World","Scientific based information about health and nutrition","http://patymsnutritionworld.blogspot.com/","Patricia Moghames","patyamag","http://patymsnutritionworld.blogspot.com/feeds/posts/default?alt=rss","food",164,0,1410364020,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","patymsnutritionworld"
"nourishbodyandmind","Nourish Body and Mind","Make No Change, See No Change","http://nourishbodyandmind.wordpress.com/","Nour Hammami","nourishbodymind","http://nourishbodyandmind.wordpress.com/feed/","food",165,0,1372165020,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","nourishbodyandmind"
"brigittekm1","Brigitte's Blog","Thoughts and musings by Brigitte: writer, humanitarian and development professional, skier and chocolate enthusiast living in Switzerland and the UAE","http://brigittekm1.wordpress.com/","Brigitte K. Mountain","brigitte_khair","http://brigittekm1.wordpress.com/feed/","society",166,1,1459710060,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"brigittekm1"
"koufiya","مدونة كوفية","مساحة حرة.. من أجل الحرية","http://koufiya.wordpress.com/","Mohammad Khalaf","koufiya","http://koufiya.wordpress.com/feed/","politics, activism",176,0,1388426340,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,NULL,"koufiya"
"teacalls","Tea Calls","For better health, one baby step at a time!","http://teacalls.com/","Tala Ghalayini","teacalls","http://teacalls.com/feed/","food,health",167,1,1473785280,"","0000-00-00 00:00:00","2016-09-13 16:51:41",NULL,NULL,NULL,"teacalls"
"arabictype","Arabic Type and Typography ","All about Arabic typography, fonts, and type design","http://www.arabictype.com/blog/","Nadine Chahine","arabictype","http://www.arabictype.com/blog/feed/","design, typography",168,0,1427067480,"","0000-00-00 00:00:00","2016-08-01 19:32:23",NULL,NULL,"More than 1 year since last post","arabictype"
"harfnoon","Harf Noon","Creative Director and an incorrigible optimist! I love cappuccino, typography, interiors, fashion, design, handmade stuff and A LOT more","http://harfnoon.tumblr.com/","Nisrine Lababidi","nlababidi","http://harfnoon.tumblr.com/rss","design",169,1,1491505200,"","0000-00-00 00:00:00","2017-04-06 20:51:50",NULL,NULL,NULL,"harfnoon"
